 # Alumine - Al2 O3
 
CRYSTAL Orthorhombic  
          40  atoms
           2  atom types
 
      0.000000000000      5.586999900000  xlo xhi
      0.000000000000      8.413000100000  ylo yhi
      0.000000000000      8.067571600000  zlo zhi
 
Masses
 
            1   26.98000000             # Al 1
            2   15.99900000             # O 1
 
Atoms # charge
 
         1    1   0.000000        3.419182100000       6.309750100000       7.059125900000 1
         2    2   0.000000        3.447885100000       6.309750100000       1.016513900000 1
         3    2   0.000000        0.535625000000       3.508220900000       4.953488800000 1
         4    2   0.000000        3.405266100000       3.415678000000       0.814825000000 1
         5    1   0.000000        4.889331000000       2.103250000000       1.016513900000 1
         6    1   0.000000        2.133943100000       7.748373100000       1.113325000000 1
         7    2   0.000000        3.511585000000       0.706692000000       5.139043800000 1
         8    1   0.000000        2.133943100000       4.871127200000       1.113325000000 1
         9    2   0.000000        2.056037000000       2.103250000000       7.051057800000 1
        10    2   0.000000        4.968297000000       7.714721200000       3.114083100000 1
        11    1   0.000000        0.710837000000       0.630975000000       3.130218000000 1
        12    1   0.000000        4.923309800000       6.309750100000       2.057231000000 1
        13    2   0.000000        1.992337000000       7.706307900000       2.928528200000 1
        14    2   0.000000        2.098655900000       7.622178100000       7.252747100000 1
        15    1   0.000000        3.369978900000       3.541873000000       6.954247000000 1
        16    2   0.000000        1.992337000000       4.913191800000       2.928528200000 1
        17    1   0.000000        0.710837000000       3.575525100000       3.130218000000 1
        18    1   0.000000        4.793085100000       7.782024900000       4.937354200000 1
        19    2   0.000000        0.535625000000       0.698279000000       4.953488800000 1
        20    1   0.000000        3.369978900000       0.664627000000       6.954247000000 1
        21    2   0.000000        3.405266100000       0.790822100000       0.814825000000 1
        22    2   0.000000        3.511585000000       3.499808100000       5.139043800000 1
        23    1   0.000000        0.614591000000       6.309750100000       7.051057800000 1
        24    2   0.000000        2.025028000000       2.103250000000       3.009205100000 1
        25    2   0.000000        4.968297000000       4.904779000000       3.114083100000 1
        26    1   0.000000        3.489279100000       2.103250000000       4.049921000000 1
        27    1   0.000000        4.793085100000       4.837474800000       4.937354200000 1
        28    2   0.000000        2.098655900000       4.997322200000       7.252747100000 1
        29    1   0.000000        0.580612000000       2.103250000000       6.010341200000 1
        30    2   0.000000        4.717194100000       4.997322200000       6.881639000000 1
        31    2   0.000000        4.920174200000       2.103250000000       2.904326000000 1
        32    1   0.000000        2.084739900000       2.103250000000       1.008446000000 1
        33    1   0.000000        2.014643000000       6.309750100000       4.017651100000 1
        34    2   0.000000        0.786728000000       3.415678000000       1.185933000000 1
        35    2   0.000000        3.478894000000       6.309750100000       5.058366800000 1
        36    2   0.000000        0.583748000000       6.309750100000       5.163246200000 1
        37    2   0.000000        4.717194100000       7.622178100000       6.881639000000 1
        38    2   0.000000        0.786728000000       0.790822100000       1.185933000000 1
        39    2   0.000000        0.750610000000       6.309750100000       0.895500000000 1
        40    2   0.000000        4.753312100000       2.103250000000       7.172071900000 1
