 # Forsterite - Mg2 Si O4
 
CRYSTAL Orthorhombic  
DONOTSEPARE 2 4 3
DONOTSEPARE 2 2 1
          28  atoms
           3  atom types
 
      0.000000000000       4.749000000000  xlo xhi
      0.000000000000      10.198500000000  ylo yhi
      0.000000000000       5.979200000000  zlo zhi
 
Masses
 
            1   24.30500000             # Mg 2
            2   28.08500000             # Si 1
            3   15.99900000             # O 3
 
Atoms # charge
 
         1    1   1.200000        0.000000000000       0.000000000000       0.000000000000
         2    1   1.200000        4.707683700000       2.828044050000       1.494800000000
         3    2   2.400000        2.023548900000       0.958659000000       1.494800000000
         4    3  -1.200000        3.636784200000       0.937242150000       1.494800000000
         5    3  -1.200000        1.049529000000       4.558729500000       1.494800000000
         6    3  -1.200000        1.317372600000       1.662355500000       0.196715680000
         7    1   1.200000        0.000000000000       0.000000000000       2.989600000000
         8    3  -1.200000        1.317372600000       1.662355500000       2.792884320000
         9    1   1.200000        0.041316300000       7.370455950000       4.484400000000
        10    2   2.400000        2.725451100000       9.239841000000       4.484400000000
        11    3  -1.200000        1.112215800000       9.261257850000       4.484400000000
        12    3  -1.200000        3.699471000000       5.639770500000       4.484400000000
        13    3  -1.200000        3.431627400000       8.536144500000       3.186315680000
        14    3  -1.200000        3.431627400000       8.536144500000       5.782484320000
        15    1   1.200000        2.374500000000       5.099250000000       2.989600000000
        16    1   1.200000        2.333183700000       2.271205950000       4.484400000000
        17    2   2.400000        4.398048900000       4.140591000000       4.484400000000
        18    3  -1.200000        1.262284200000       4.162007850000       4.484400000000
        19    3  -1.200000        3.424029000000       0.540520500000       4.484400000000
        20    3  -1.200000        3.691872600000       3.436894500000       3.186315680000
        21    1   1.200000        2.374500000000       5.099250000000       0.000000000000
        22    3  -1.200000        3.691872600000       3.436894500000       5.782484320000
        23    1   1.200000        2.415816300000       7.927294050000       1.494800000000
        24    2   2.400000        0.350951100000       6.057909000000       1.494800000000
        25    3  -1.200000        3.486715800000       6.036492150000       1.494800000000
        26    3  -1.200000        1.324971000000       9.657979500000       1.494800000000
        27    3  -1.200000        1.057127400000       6.761605500000       0.196715680000
        28    3  -1.200000        1.057127400000       6.761605500000       2.792884320000
